message_id,group_id,group_title,date,text,telegram_url,group_telegram_url
75463,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2026-04-18T12:13:13+00:00,"⚡️Зеленский готов встретиться с Путиным, заявил ""Вестям"" министр иностранных дел Украины Сибига на полях Анталийского дипломатического форума.

Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD

Канал в МАХ !
https://max.ru/join/_SfcJ-mQk0Jeb5EugSfRFTULGGs_o_CIkxWmnQI_N3I",https://t.me/Republic_Of_GaGauZia/75463,https://t.me/Republic_Of_GaGauZia
75464,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2026-04-18T13:36:47+00:00,"Приднестровье обвинило Молдову в транзите наркотиков.

За последние четыре месяца в Приднестровье задержали 12 наркокурьеров, прибывших из соседней республики.

При этом Кишинев блокирует любое сотрудничество между силовыми структурами, что мешает ловить преступников, заявил Глава МИД ПМР Виталий Игнатьев.

Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD

Канал в МАХ !
https://max.ru/join/_SfcJ-mQk0Jeb5EugSfRFTULGGs_o_CIkxWmnQI_N3I",https://t.me/Republic_Of_GaGauZia/75464,https://t.me/Republic_Of_GaGauZia
75465,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2026-04-18T16:13:20+00:00,"""Деградация"" — лидер ""Гражданского конгресса"" Марк Тачук о текущем состоянии демократических институтов в Молдове.

""То, что власть сегодня делает по отношению к Гагаузии, попытки продвинуть Майю Санду на третий срок, всё что делается вокруг ЦИКа, вокруг попыток закрутить гайки внутри парламента — это все наступление на демократию в Молдове.  Это попытка любым способом удержаться у власти.  Даже путём ликвидации собственной страны"", — утверждает Ткачук.

Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD

Канал в МАХ !
https://max.ru/join/_SfcJ-mQk0Jeb5EugSfRFTULGGs_o_CIkxWmnQI_N3I",https://t.me/Republic_Of_GaGauZia/75465,https://t.me/Republic_Of_GaGauZia
75467,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2026-04-18T16:35:08+00:00,,https://t.me/Republic_Of_GaGauZia/75467,https://t.me/Republic_Of_GaGauZia
75466,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2026-04-18T16:35:08+00:00,"Киев. Шуттинг
Говорят уже о 6 пострадавших

Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD

Канал в МАХ !
https://max.ru/join/_SfcJ-mQk0Jeb5EugSfRFTULGGs_o_CIkxWmnQI_N3I",https://t.me/Republic_Of_GaGauZia/75466,https://t.me/Republic_Of_GaGauZia
75468,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2026-04-18T16:52:48+00:00,"Ой, ну это же хохлы.... 
Уже и обезвредили, и объявили что москаль! Кто ж ещё. В центре Киева. Москаль. Родился в Москве, жил в Крыму и Бахмуте. А вот в Киеве ему не повезло, его насильно мобилизовали, поэтому он выкрал ружжо и пошёл стрелять всех подряд. 
Полицейские, конечно, как великие Дартаньяны, стрелка обезвредили, для показухи 40 минут поуговаривали сдаться, фоточек для фотосессии наделали переговорщиков,  дело тут же раскрыли, личность установили- как есть москаль. 

Рейтинг полицейских перед отловом развисивших свои лопухи поднят. Всем спасибо. Все в ТЦК) 

Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD

Канал в МАХ !
https://max.ru/join/_SfcJ-mQk0Jeb5EugSfRFTULGGs_o_CIkxWmnQI_N3I",https://t.me/Republic_Of_GaGauZia/75468,https://t.me/Republic_Of_GaGauZia
75469,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2026-04-18T16:56:33+00:00,"Для полного понимания, российские паблики пишут, что данный человек проживает в Севастополе. В Киеве не был и никого не расстреливал. 
После этого версии хохлов стали меняться со скоростью ветра. 

По информации ""Страны"" 
Васильченков являлся украинским военным пенсионером. И никакого отношения к российским службам не имеет вообще. 

Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD

Канал в МАХ !
https://max.ru/join/_SfcJ-mQk0Jeb5EugSfRFTULGGs_o_CIkxWmnQI_N3I",https://t.me/Republic_Of_GaGauZia/75469,https://t.me/Republic_Of_GaGauZia
75470,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2026-04-18T17:25:57+00:00,"Устроивший стрельбу в Киеве мужчина был военным пенсионером и не производил впечатления агрессивного человека.

Об этом пишут украинские СМИ со ссылкой на очевидцев и его соседей.

Сообщается, что он десять лет назад купил квартиру, которую сегодня поджёг перед расстрелом прохожих.

Издание «Страна» утверждает, что он судился с Пенсионным фондом Украины и добился крошечной доплаты — около 2 тыс. гривен (3,5 тыс. рублей). Судя по фабуле дела, он был бывшим военным и получал украинскую военную пенсию.

Жертвами стрельбы стали шесть человек, 14 пострадали.

Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD

Канал в МАХ !
https://max.ru/join/_SfcJ-mQk0Jeb5EugSfRFTULGGs_o_CIkxWmnQI_N3I",https://t.me/Republic_Of_GaGauZia/75470,https://t.me/Republic_Of_GaGauZia
75471,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2026-04-18T17:39:12+00:00,"Расписание давления. 

Акции давления Кишинева на Тирасполь происходят накануне очередного раунда переговоров, отмечает журналист Елена Пахомова. 

В прошлый заход это было лишение молдавского гражданства ряда приднестровцев, что выглядело как акт устрашения для действующих политиков с левого берега Днестра. Сейчас была предпринята попытка ограничить в праве на передвижение руководителей ОГРВ. Делали это поспешно, потому не артистично. 

Провластные СМИ со ссылкой на свои источники назвали военных персонами нон-грата, что сразу же опроверг молдавский МИД. Второй вариант ограничения — это запрет на въезд и выезд из страны, что может быть сделано по запросу СИБа, который, видимо, и был ""источником информации"". 

О следующем раунде переговоров мы узнаем по очередному демаршу Кишинева, делает вывод журналист.

Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD

Канал в МАХ !
https://max.ru/join/_SfcJ-mQk0Jeb5EugSfRFTULGGs_o_CIkxWmnQI_N3I",https://t.me/Republic_Of_GaGauZia/75471,https://t.me/Republic_Of_GaGauZia
75472,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2026-04-19T04:17:42+00:00,Доброе утро 😎,https://t.me/Republic_Of_GaGauZia/75472,https://t.me/Republic_Of_GaGauZia
75473,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2026-04-19T05:04:21+00:00,"Власти Молдовы, объявив командование Оперативной группы российских войск в Приднестровье нежелательными лицами, пытаются создать нетерпимую атмосферу для военнослужащих РФ.

Об этом заявил депутат Верховного совета Приднестровья Андрей Сафонов.

""Данный шаг укладывается в стратегию срыва переговоров с Приднестровьем, разрыва с Россией и отрыва Молдовы от СНГ. В Кишиневе поняли, что выводить свои войска, берегущие покой на Днестре, Россия не будет, поэтому отвечают провокационными, но бессмысленными шагами. Очевидно, что для подчинения Приднестровья кишиневские правители и правительницы из кожи вон лезут для создания нетерпимой атмосферы для российских солдат и офицеров"", — сказал Сафонов.

Однако, по его мнению, ""все это бесполезно"", поскольку жители Приднестровья уже десятилетиями видят в российских военных гарантию своей безопасности.

Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD

Канал в МАХ !
https://max.ru/join/_SfcJ-mQk0Jeb5EugSfRFTULGGs_o_CIkxWmnQI_N3I",https://t.me/Republic_Of_GaGauZia/75473,https://t.me/Republic_Of_GaGauZia
75474,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2026-04-19T05:07:08+00:00,"Польша не допустит ускоренного принятия Украины в Европейский союз

Об этом заявил глава МИД Польши Сикорский в эфире радиостанции RMF FM. 

Он пояснил, что Польша настаивает на выполнении Украиной всех необходимых для членства в ЕС условий. 

«Мы считаем, что Украина должна выполнить все условия, так же, как их выполняли мы», — сказал глава польского МИД.

О Молдове речь,  вообще, не идёт!

Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD

Канал в МАХ !
https://max.ru/join/_SfcJ-mQk0Jeb5EugSfRFTULGGs_o_CIkxWmnQI_N3I",https://t.me/Republic_Of_GaGauZia/75474,https://t.me/Republic_Of_GaGauZia
75475,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2026-04-19T05:14:48+00:00,"Мэр Львова назвал короля Швеции «чрезвычайной ситуацией» вместо «Ваше Величество».

При обращению к монарху он вместо Your Majesty сказал Your Emergency. Андрей Садовый признал ошибку в X.
#мэр #Львова

Угол Зрения в ТГ в Мах",https://t.me/Republic_Of_GaGauZia/75475,https://t.me/Republic_Of_GaGauZia
75477,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2026-04-19T05:18:02+00:00,,https://t.me/Republic_Of_GaGauZia/75477,https://t.me/Republic_Of_GaGauZia
75476,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2026-04-19T05:18:02+00:00,"В Румынии начато расследование из-за поста в соцсетях о сборе денег на убийство президента Никушора Дана.

Пост вызвал бурную реакцию в сети, а ситуация обострилась, когда в комментариях многие пользователи выразили поддержку этой идее, пишут румынские СМИ.

По информации, полученной от источников, близких к следствию, полиция оперативно начала проверку, чтобы установить личность автора сообщения. Сейчас следователи тщательно изучают подлинность аккаунта и контекст публикации, чтобы выяснить, является ли угроза реальной.

▪️По румынскому законодательству, сообщения, содержащие призывы к насилию или прямые угрозы жизни, могут быть квалифицированы как особо тяжкие преступления, за которые предусмотрено соответствующее наказание.

Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD

Канал в МАХ !
https://max.ru/join/_SfcJ-mQk0Jeb5EugSfRFTULGGs_o_CIkxWmnQI_N3I",https://t.me/Republic_Of_GaGauZia/75476,https://t.me/Republic_Of_GaGauZia
75479,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2026-04-19T05:32:02+00:00,,https://t.me/Republic_Of_GaGauZia/75479,https://t.me/Republic_Of_GaGauZia
75478,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2026-04-19T05:32:02+00:00,"Занимательная социология.

Удивительные результаты опроса в Гагаузии получила румынская социологическая компания.

Когда жителей автономии спросили, как они оценивают важность неправительственных организаций для развития региона — больше 80% респондентов ответили, что ""довольно важны"" и ""очень важны"".

▪️А вот когда отвечавших попросили перечислить известные им НПО, почти 93% из них... не смогли назвать ни одной.

Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD

Канал в МАХ !
https://max.ru/join/_SfcJ-mQk0Jeb5EugSfRFTULGGs_o_CIkxWmnQI_N3I",https://t.me/Republic_Of_GaGauZia/75478,https://t.me/Republic_Of_GaGauZia
75480,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2026-04-19T06:08:02+00:00,"Зеленский пригрозил президенту Беларуси, упоминая события в Венесуэле.

Характер и последствия недавних событий в Венесуэле должны удержать руководство Белоруссии от ошибок.
Ранее глава киевского режима заявил о якобы возросшей военной активности у границы Беларуси и Украины и о том, что Киев предупредил Минск о своей готовности ""защищаться"".

Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD

Канал в МАХ !
https://max.ru/join/_SfcJ-mQk0Jeb5EugSfRFTULGGs_o_CIkxWmnQI_N3I",https://t.me/Republic_Of_GaGauZia/75480,https://t.me/Republic_Of_GaGauZia
75481,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2026-04-19T07:33:14+00:00,"Вчера так героически представлена была работа полицейских в Киеве, и скорость обезвреживания и российский след и установка личности, прям блокбастер в лучших традициях американского синематографа. А сегодня... 
А сегодня выяснилось что полицейские разбежались, услышав выстрелы в Киеве 18 апреля, оставив в опасности ребенка, пишут в местных группах и видно на кадрах. 
Хохол врет всегда! 
#хохол #махол

Угол Зрения в ТГ в Мах",https://t.me/Republic_Of_GaGauZia/75481,https://t.me/Republic_Of_GaGauZia
75482,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2026-04-19T07:49:35+00:00,"Шоу Лаймы Вайкуле и Андрея Макаревича «От меня к тебе», запланированное на 24 апреля в Национальном дворце имени Николая Сулака в Молдове, отменено  

На билетной платформе мероприятие уже помечено как «Отменено».

Организаторы объяснили решение «техническими обстоятельствами». При этом эти «обстоятельства» совпали по времени с рекомендациями Министерства культуры Молдовы пересмотреть сотрудничество с рядом иностранных артистов, назвав проведение их концертов «нецелесообразным» из-за возможных репутационных рисков и проблем со въездом в страну.

Под русофобию попали даже российские иногенты 😁

Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD

Канал в МАХ !
https://max.ru/join/_SfcJ-mQk0Jeb5EugSfRFTULGGs_o_CIkxWmnQI_N3I",https://t.me/Republic_Of_GaGauZia/75482,https://t.me/Republic_Of_GaGauZia
75483,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2026-04-19T08:55:16+00:00,"БОЛЕЕ 281 000 000 ЛЕЕВ (или 56 млн €) – именно столько денег правительство Румынии официально выделило на выкуп доли ЕБРР в Джурджулештском порту.

Таким образом, наш стратегический объект окончательно переходит под контроль румын.🇷🇴✌️

А эти предатели ещё рассказывают о том, что всё в порядке и выкупать порт в госсобственность Молдовы было вовсе не обязательно.🤬

Н – национальный трибунал по ним плачет.

Подписывайся➡️✅@MoldovaAdevarata",https://t.me/Republic_Of_GaGauZia/75483,https://t.me/Republic_Of_GaGauZia
75484,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2026-04-19T10:04:45+00:00,"Вызовы из скорой передаются теперь ТЦК, если вызов к мужчине призывного возраста.

Одесситка вызывала мужу скорую помощь, но вместе с ней приехали 2 ТЦКшника. Они пригнулись, чтобы х не было видно в глазок. К счастью, она успела посмотреть по камере, кто именно пришел.

Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD

Канал в МАХ !
https://max.ru/join/_SfcJ-mQk0Jeb5EugSfRFTULGGs_o_CIkxWmnQI_N3I",https://t.me/Republic_Of_GaGauZia/75484,https://t.me/Republic_Of_GaGauZia
75485,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2026-04-19T14:56:09+00:00,"Правящая PAS намеренно идет на конфликт с Гагаузией, чтобы провести выборы в автономии по своим правилам, заявил депутат ПСРМ Богдан Цырдя.

По его словам, в Гагаузии тоже есть контингент ""еврогагаузов"", которые не прочь поддержать правящую партию.

""Раньше единство Гагаузии было таким монолитным, железобетонным, скажем так. Сегодня партии власти удается с помощью каких-то грантов, какой-то пыли в глаза, которую они пускают в глаза мэрам, проводить определенный раскол в Гагаузии"", — добавил депутат.

Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD

Канал в МАХ !
https://max.ru/join/_SfcJ-mQk0Jeb5EugSfRFTULGGs_o_CIkxWmnQI_N3I",https://t.me/Republic_Of_GaGauZia/75485,https://t.me/Republic_Of_GaGauZia
75486,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2026-04-19T21:44:28+00:00,"🇺🇸 Восемь детей погибли в ходе стрельбы в городе Шривпорт в американской Луизиане, сообщила местная полиция. 

Возраст погибших - от 1 до 14 лет. 

Подозреваемый угнал автомобиль и попытался скрыться с места преступления, но был застрелен во время погони.

Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD

Канал в МАХ !
https://max.ru/join/_SfcJ-mQk0Jeb5EugSfRFTULGGs_o_CIkxWmnQI_N3I",https://t.me/Republic_Of_GaGauZia/75486,https://t.me/Republic_Of_GaGauZia
75487,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2026-04-19T21:46:08+00:00,"В США два гея* насмехаются над усыновленным младенцем, который плачет и зовёт маму, и говорят ему: «У тебя два папы, мамы нет»

Такой ролик опубликовали сами ""родители"", посчитав это забавным:

«Кого ты хочешь, Дада или Папа?». Ребёнок в ответ говорит «мама», на что отец-гей* отвечает: «Нет, мамы нет». Второй отец-гей* добавляет: «У тебя есть Дада или Папа — два варианта». Когда ребёнок расплакался, оба пидора* рассмеялись

*движение ЛГБТ признано в России экстремистским и запрещено

Боже что с этим миром, сейчас Пасха прости нас 🙏

Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD

Канал в МАХ !
https://max.ru/join/_SfcJ-mQk0Jeb5EugSfRFTULGGs_o_CIkxWmnQI_N3I",https://t.me/Republic_Of_GaGauZia/75487,https://t.me/Republic_Of_GaGauZia
75488,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2026-04-20T07:29:28+00:00,"Иран не заинтересован в достижении договоренностей любой ценой, заявил глава комитета по национальной безопасности и внешней обороне Ирана Ибрагим Азизи в интервью телеканалу Al Jazeera.  

По его словам, иранская сторона рассматривает переговоры как продолжение боевых действий — они будут иметь смысл, только если подтвердят достижения на поле боя.  

«Если они принесут результаты, которые подтвердят достижения на поле боя, то и переговорная арена станет для нас возможностью… Но не в том случае, если американцы намерены превратить это в повод для чрезмерных требований, основанных на их агрессивном подходе», - добавил Азизи и подчеркнул, что Иран установил «красные линии», которые необходимо соблюдать.",https://t.me/Republic_Of_GaGauZia/75488,https://t.me/Republic_Of_GaGauZia
75489,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2026-04-20T11:04:46+00:00,"Урсула фон дер Ляйен собрала группу экспертов для разработки плана временного снятия санкций с России. Европа оказалась в неудобной ситуации: снять санкции - опозориться, не снять - обосраться. Потому самым оптимальным вариантом оказывается снимать санкции с России ""временно"", как уже делал Трамп.

Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD

Канал в МАХ !
https://max.ru/join/_SfcJ-mQk0Jeb5EugSfRFTULGGs_o_CIkxWmnQI_N3I",https://t.me/Republic_Of_GaGauZia/75489,https://t.me/Republic_Of_GaGauZia
75490,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2026-04-20T11:05:21+00:00,"💃 СПЛЯСАЛИ НА КОСТЯХ

Победа оппозиции на парламентских выборах в Венгрии вызвала приступ победобесия у режима Санду и его приспешников

Ну что ж, нужно констатировать: очередной праздник на либеральной дорожке – той, по которой ходят все преданные Брюсселю марионеточные режимы в Евросоюзе – состоялся. Чуть ли ни единственный голос здравого смысла в «оазисе безопасности» брюссельский обком заткнул привычными демократическими методами – фальсификациями с голосами диаспоры и преследованием политических оппонентов.

Итак, Виктор Орбан и его партия «Фидес» проиграли оппозиционной партии «Тиса» Петера Мадьяры (на фото) – и как честно выразился уже бывший премьер, это было «болезненное поражение». Действительно, из 199-ти мандатов оппозиционная партия заполучила 138 мест – это очень круто и разгромно.

Наверное, именно данный факт настолько воодушевил наших PASовцев, что они тут же начали водить демократические хороводы и плясать на костях. У самих-то в внутри Молдовы, напомним, поражение на тех же президентских выборах, и победа на тоненького в парламентских – если бы не «услужливые» голоса нашей любимой диаспоры.💯

«И ещё одна звонкая оплеуха. Теперь от венгров. Получи, фашист, гранату», – радуется у себя на странице «жёлтая» депутатка Наталья Давидович.

Майя Санду назвала результаты выборов в Венгрии «чистой победой». И понадеялась на «усиление позиций единой Европы».

А её хозяйка, старушка Урсула, заявила, что теперь «Венгрия возвращается к своему европейскому пути».

❓Но знаете, что самое главное? Что новую власть в Венгрии поздравил Алекс Сорос, сын, взявший бразды управления глобальными теневыми процессами от своего отца Джорджа Сороса.👀

В своей сети он написал, что «народ Венгрии вернул себе свою страну, дав решительный отпор укоренившейся коррупции и иностранному вмешательству».

Илон Маск под тем же постом метко заметил: «Венгрию вернула себе организация Сороса».

А канал End Wokeness там же откомментировал: «Кто приветствовал итоги выборов в Венгрии? Александр Сорос, Барак Обама, Хиллари Клинтон, Кир Стармер, Зеленский, Санчес, Макрон, Мерц, ЕС».

❗️Ну и от себя добавим – и ещё Майя Санду.

Всё потому, что все они – многочисленные выкормыши Фонда Сороса и/или его многочисленных «прокладок».

Мы уже говорили о раскладах по этой линии: всё дело в том, что администрация Дональда Трампа и семья Соросов (и не только их) находятся в открытом противостоянии. Отсюда, в том числе, эта яркая переписка Алекса Сороса и Илона Маска в сети Х на глазах у всего мира.🤔

Но в том-то и дело, что всё это отражается на Молдове, потому что все эти свистопляски тут по поводу победы демократических сил там только подтверждают простую данность: мы тоже находимся под колпаком Сороса.

Уже который раз это так очевидно для всех.

Или для кого-то ещё нет?!

Подписывайся➡️✅@MoldovaAdevarata",https://t.me/Republic_Of_GaGauZia/75490,https://t.me/Republic_Of_GaGauZia
75491,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2026-04-20T16:43:21+00:00,"Победивший на парламентских выборах в Венгрии Петер Мадьяр призвал Зеленского возобновить поставки нефти по трубопроводу ""Дружба"" и не заниматься шантажом.

Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD

Канал в МАХ !
https://max.ru/join/_SfcJ-mQk0Jeb5EugSfRFTULGGs_o_CIkxWmnQI_N3I",https://t.me/Republic_Of_GaGauZia/75491,https://t.me/Republic_Of_GaGauZia
75492,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2026-04-20T16:44:15+00:00,"США начнут бомбить Иран, если сделки не будет к окончанию перемирия, 22 апреля, заявил Трамп.

Пока нет информации о том, выехал ли вообще кто-то в Пакистан на переговоры.

Со слов Трампа , от американцев собирается ехать Вэнс.

Иранцы до сих пор не подтвердили свое участие.

Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD

Канал в МАХ !
https://max.ru/join/_SfcJ-mQk0Jeb5EugSfRFTULGGs_o_CIkxWmnQI_N3I",https://t.me/Republic_Of_GaGauZia/75492,https://t.me/Republic_Of_GaGauZia
75495,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2026-04-20T16:48:22+00:00,,https://t.me/Republic_Of_GaGauZia/75495,https://t.me/Republic_Of_GaGauZia
75494,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2026-04-20T16:48:22+00:00,,https://t.me/Republic_Of_GaGauZia/75494,https://t.me/Republic_Of_GaGauZia
75493,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2026-04-20T16:48:22+00:00,"Полицейский рейд на кладбищах Кишинева — более 30 случаев эксплуатации детей в целях попрошайничества, среди организаторов много граждан Украины.

Сбежали в Эуропейскую страну, сами ку# без соли доедаем 😂

Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD

Канал в МАХ !
https://max.ru/join/_SfcJ-mQk0Jeb5EugSfRFTULGGs_o_CIkxWmnQI_N3I",https://t.me/Republic_Of_GaGauZia/75493,https://t.me/Republic_Of_GaGauZia
75496,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2026-04-20T17:22:12+00:00,"Ребятушки поддержите пожалуйста наш канал если вам не сложно, очень нуждаемся в вас, без вашей помощи не выживем 🤷‍♂️

Заранее благодарю всех тех кто всегда с нами и поддерживает нас, спасибо вам друзья ❤️

Сбер 2202203646339095

Тинькофф 2200700708872162",https://t.me/Republic_Of_GaGauZia/75496,https://t.me/Republic_Of_GaGauZia
75497,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2026-04-20T17:55:24+00:00,"Ребят не много в беду попал, простите что активность слабая эти пару дней 🙁😔",https://t.me/Republic_Of_GaGauZia/75497,https://t.me/Republic_Of_GaGauZia
75498,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2026-04-20T17:55:32+00:00,"Похоже, обогнать мы их можем только по расходам.

Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD

Канал в МАХ !
https://max.ru/join/_SfcJ-mQk0Jeb5EugSfRFTULGGs_o_CIkxWmnQI_N3I",https://t.me/Republic_Of_GaGauZia/75498,https://t.me/Republic_Of_GaGauZia
75499,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2026-04-21T05:55:55+00:00,"Ирландские власти предложили украинским беженцам денежные выплаты при условии возвращения на родину, пишет The Times.
 
Речь идет о суммах до €2,5 тысячи на человека и до €10 тысяч на семью, что в пересчете составляет около 224 тысяч и 896 тысяч рублей соответственно, отмечается в публикации.
 
По данным издания, такой пакет поддержки связан с планами правительства в течение ближайших 12 месяцев расторгнуть все действующие контракты на размещение около 16 тысяч украинских беженцев в стране.",https://t.me/Republic_Of_GaGauZia/75499,https://t.me/Republic_Of_GaGauZia
75500,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2026-04-21T08:13:44+00:00,"Молдову нельзя превращать в арену столкновения внешних сил, а поддержка спецслужб Румынии в защите якобы от «скрытых манипуляций» Москвы лишь усиливает внутреннее недоверие к институтам власти в нашей стране - такое мнение высказали в партии «Альянс Молдаван».

Там отметили, что это ""признание"" президента Румынии о «решающей поддержке» в киберсфере на молдавских выборах выявляет три фундаментальные проблемы: кризис суверенитета, отсутствие прозрачности, геополитическая ловушка. В частности, в политформировании считают, что передача контроля над критической инфраструктурой (базы данных, системы передачи протоколов и т.д.) иностранным спецслужбам свидетельствует о неспособности государства самостоятельно обеспечить базовые демократические процессы. Это превращает технологическую помощь в инструмент политического влияния и контроля. Касаясь отсутствия прозрачности, в партии «Альянс Молдаван» подчеркнули, что участие внешних структур остается «черным ящиком». Без публичных отчетов о границах доступа румынских специалистов заявления о «техническом характере» помощи невозможно проверить.

Вместе с тем, говоря о проблеме геополитической ловушки, там отметили, что защита от «скрытых манипуляций» Москвы используется как легитимация присутствия других разведок. В итоге Молдова превращается в арену столкновения внешних сил, где интересы и субъектность самих граждан отходят на второй план.",https://t.me/Republic_Of_GaGauZia/75500,https://t.me/Republic_Of_GaGauZia
